Date,energy,materials,industrial,cons_discretionary,cons_staple,healthcare,financials,it,telecom,utilities,real_estate
9-Sep-10,403.26,197.06,260.55,251.37,282.3,340.88,194.95,344.61,116.62,159.03,111.98
10-Sep-10,407.17,198.4,262.48,253.67,283.9,344.08,195.1,344.77,116.8,158.29,112.67
13-Sep-10,409.45,201.47,265.25,256.56,283.73,344.3,199.52,351.86,117.24,158.91,114.02
14-Sep-10,408.36,201.32,264.37,256.9,283.87,345.57,197.54,353.75,117.34,158.62,113.75
15-Sep-10,407.6,201.19,264.63,257.5,285.86,348.48,198.27,355.81,117.95,157.8,114.94
16-Sep-10,406.09,201.99,263.84,257.33,285.95,347.44,197.56,358.26,118.23,157.08,114.02
17-Sep-10,404.25,202.05,266.17,258.13,285.55,347.54,196.53,359.92,118.9,156.88,114.33
20-Sep-10,411.3,203.28,270.21,263.07,288.3,352.24,200.52,364.98,120.74,158.92,117.03
21-Sep-10,410.89,202.41,270.63,261.97,287.97,352.55,198.45,364.46,121.11,158.11,114.93
22-Sep-10,408.81,203.14,269.32,260.23,288.25,352.93,195.26,362.4,120.97,159.12,113.81
23-Sep-10,405.65,201.11,265.31,258.91,286.37,351.08,191.43,362.38,120.37,157.5,110.7
24-Sep-10,414.52,206.01,272.75,265.64,289.95,355.89,196.72,370.13,121.43,159.99,114.13
27-Sep-10,412.71,204.53,270.6,263.96,288.38,353.12,194.39,369.39,122.52,160.21,112.44
28-Sep-10,415.9,204.59,272.07,265.94,290.6,356.15,195,369.77,122.58,160.53,112.94
29-Sep-10,418.86,202.83,272,264.2,289.54,354.93,193.39,369.9,121.95,159.96,111.51
30-Sep-10,419.27,202.21,270.82,263.53,288.27,353.75,193.18,367.86,121.54,159.37,111.55
1-Oct-10,424.76,204.64,271.21,263.76,289.06,353.93,195.21,367.43,122.58,160.41,112.3
4-Oct-10,420.12,201.7,268.19,263.12,288.02,350.55,193.76,363.42,122.53,159.87,112.69
5-Oct-10,429.87,207.33,275.49,268.55,291.06,356.92,198.34,371.68,124.59,161.67,114.73
6-Oct-10,433.31,208.94,277.11,267.11,292.09,355.61,198.27,369.42,122.63,160.95,114.45
7-Oct-10,431.7,207.08,276.72,267.77,290.62,355.89,197.42,370.36,121.17,161.13,114.62
8-Oct-10,436.62,211.27,278.98,270.67,291.31,356.94,197.62,373.01,120.85,161.55,114.82
11-Oct-10,437.29,210.97,278.23,270.95,291.49,357.13,197.42,373.26,121.24,161.61,114.84
12-Oct-10,436.78,211.52,278.01,271.43,292.22,358,199.91,375.95,121.19,161.07,115.99
13-Oct-10,441.52,215.05,282.1,271.97,294.67,360.38,199.9,379.42,121.11,161.58,117.22
14-Oct-10,441.28,213.18,281.07,271.57,294.77,359.84,196.27,379.89,121.51,161.34,116.73
15-Oct-10,442.47,213.89,278.62,273.39,295.45,361.2,192.92,387.59,120.94,161.88,116.57
18-Oct-10,446.05,214.46,279,272.97,296.2,364.29,197.43,389.45,121.72,163.28,117.84
19-Oct-10,435.4,209.63,274.76,268.95,293.21,357.92,194.66,382.72,120.19,162.29,116.16
20-Oct-10,441.47,213.76,278.43,272.15,295.06,360.82,196.84,385.72,121.91,163.56,118.75
21-Oct-10,440.86,213.86,280.41,274.08,296.05,362.02,196.47,386.26,121.33,162.76,118.46
22-Oct-10,444.07,212.54,280.55,275.46,296.8,362.26,196.61,388.38,120.96,161.82,118.1
25-Oct-10,444.49,216.22,281.1,277.01,297.32,363.96,195.81,389.42,121.4,161.3,118.47
26-Oct-10,445.65,215.73,280.37,278.09,296.25,362.85,196.06,389.96,121.51,161.01,117.66
27-Oct-10,442.96,213.89,278.48,276.74,294.82,361.02,196.24,391.59,121.01,160.28,116.58
28-Oct-10,442.84,213.65,277.6,277.84,295.82,362.71,196.15,391.85,121.33,160.56,115.88
29-Oct-10,442.59,215.5,277.81,277.5,296.38,361,195.83,391.58,121.4,160.85,116.15
1-Nov-10,443.87,215.5,278.06,277.43,296.14,361.63,195.8,392.93,121.82,159.48,117.56
2-Nov-10,448.8,217.46,280.24,280.35,297.43,364.43,196.31,396.54,122.86,161.37,118.39
3-Nov-10,449.68,216.88,280.63,281.66,298.25,364.82,198.28,398.35,123.5,160.91,118.13
4-Nov-10,462.95,224.07,286.67,286.03,301.71,366.26,205.06,404.61,125.24,162.55,121.42
5-Nov-10,465.12,224.81,288.21,287.53,300.5,364.31,209.41,404.73,124.49,162.54,122.78
8-Nov-10,466.69,225.36,287.24,287.17,299.62,363.22,207.79,404.91,124.14,161.53,122.32
9-Nov-10,465.24,221.72,284.65,284.62,298.45,361.55,203.27,403.68,123.96,160.64,117.5
10-Nov-10,471.34,222.75,284.23,286.99,297.63,361.5,206.02,404.6,123.87,159.6,119.25
11-Nov-10,476.06,224.77,282.5,286.58,297.61,362.14,204.09,397.45,122.99,159.58,118.01
12-Nov-10,469.56,219.85,279.4,283.83,296.66,358,200.97,391.91,121.91,158.36,116.69
15-Nov-10,467.38,217.96,279.93,283.1,296.5,357.32,201.79,390.22,122.22,158.8,115.74
16-Nov-10,457.61,213.27,275.59,279.37,293.32,352.72,198.1,382.94,120.25,156.92,111.64
17-Nov-10,459.43,213.12,275.4,281.42,293.29,353.16,196.96,382.76,120.04,156.83,112.61
18-Nov-10,469.29,217.21,280.37,283.85,297.21,357.91,199.78,389.71,121.85,157.7,113.72
19-Nov-10,472.25,218.72,281.7,285.42,297.82,358.3,199.46,390.63,121.86,157.28,114.43
22-Nov-10,470.43,219.08,280.77,286.36,297.57,358.28,196.65,392.93,121.48,157.66,114.76
23-Nov-10,461.55,215.3,277.27,282.27,294.34,353.5,193.47,387.24,120.45,155.95,113.71
24-Nov-10,469.6,219.2,283.04,287.97,296.42,356.39,196.63,393.96,121.09,156.6,116.1
26-Nov-10,464.2,216.49,280.98,286.65,294.63,353.66,194.41,392.21,120.67,155.73,115.22
29-Nov-10,466.6,217.5,280.81,284.89,293.71,352.47,195.52,389.88,119.52,155.15,115.19
30-Nov-10,465.21,217.51,279.95,284.18,292.38,349.62,194.14,384.45,119.66,155.08,114.82
1-Dec-10,478.75,223.54,287.21,290,297.15,356.21,198.19,393.07,121.39,156.78,115.89
2-Dec-10,485.07,226.89,291.55,293.86,297.29,358.62,203.37,398.02,122.66,157.28,117.95
3-Dec-10,487.24,228.84,292.39,294.46,297.36,358.94,203.97,399.12,122.75,157.73,118.3
6-Dec-10,488.53,228.89,291.87,294.44,296.56,356.51,203.53,399.4,122.71,156.98,118.34
7-Dec-10,487.32,229.05,293.19,294.31,297.81,356.49,203.46,399.37,123.18,156.19,118.78
8-Dec-10,485.77,227.06,292.35,294.16,298.69,356.92,207.14,402.87,123.18,155.47,116.73
9-Dec-10,487.2,227.96,293.04,294.1,299.73,357.77,209.82,402.85,124.48,156,115.9
10-Dec-10,488.94,229.87,296.06,295.07,300.08,361.05,211.67,404.87,125.25,156.62,116.96
13-Dec-10,492.8,231.07,296.09,293.47,300.22,361.31,211.41,403.57,125.34,157.34,117
14-Dec-10,491.25,231.16,297.41,293.44,301.37,365.09,209.43,403.88,127.33,157.79,115.86
15-Dec-10,488.01,229.57,295.98,292.3,301.67,363.79,207.65,401.66,126.54,156.4,114.57
16-Dec-10,491.46,232.01,299.31,294.54,304.28,366.43,208.14,402.61,126.8,157.77,114.59
17-Dec-10,490.75,233.71,298.32,294.86,304.98,366.6,208.72,403.1,126.38,158.31,115.69
20-Dec-10,494.22,234.69,298.35,296.65,304.55,366.83,209.5,403.37,127,158.89,117.5
21-Dec-10,498.52,237.08,300.54,298.21,303.45,366.26,212.92,405.93,127.24,158.81,118.8
22-Dec-10,500.52,237.07,301.33,298.46,304.64,366.92,215.27,405.78,127.48,159.62,119.33
23-Dec-10,501.98,237.99,300.67,297.29,304.56,366.92,213.62,405.1,127.81,159.74,118.84
27-Dec-10,500.16,237.93,301.17,296.42,303.27,365.9,215.65,405.85,128.18,159.68,120.45
28-Dec-10,502.36,238.62,301.45,295.75,303.75,366.01,215.71,405.78,128.12,160.06,120.58
29-Dec-10,506.38,239.51,301.31,296.47,303.72,366.21,215.08,406.19,128.24,159.65,120.98
30-Dec-10,506.96,239.42,300.78,296.24,303.46,365.23,214.32,405.39,128.33,159.35,120.9
31-Dec-10,506.75,239.61,301.12,295.54,303.58,364.78,214.77,404.55,128.74,159.34,120.58
3-Jan-11,511.54,241.27,303.32,299.18,304.12,368.52,219.71,409.36,130.48,160.16,123.18
4-Jan-11,508.41,239.99,303.12,297.41,303,369.85,219.19,409.92,131.66,160.94,120.74
5-Jan-11,509.48,240.01,304.64,299.77,303.19,370.3,221.8,412.68,132.46,159.95,121.55
6-Jan-11,505.8,238.99,304.15,297.72,302.08,371.66,220.41,416.35,128.79,159.96,120.28
7-Jan-11,509.1,238.77,304.6,297.61,300.61,371.37,218.38,415.32,127.69,160.55,120.4
10-Jan-11,507.03,239.06,305.01,297.61,300.66,370.03,217.73,415.89,126.43,159.67,120.3
11-Jan-11,514.98,240.87,305.92,297.46,300.45,372.16,218.83,416.64,124.51,159.89,120.35
12-Jan-11,521.14,243.03,308.52,298.19,302.78,373.9,222.49,420.4,125.08,160.7,121.27
13-Jan-11,520.08,241.06,308.75,297.67,303.7,371.88,221.59,419.87,125.6,160.63,121.64
14-Jan-11,526.08,241.34,310.19,299.55,303.57,372.23,225.42,423.76,125.71,161.33,122.88
18-Jan-11,529.68,242.87,311.88,300.33,303.65,373.65,223.68,424.98,124.09,161.72,123.92
19-Jan-11,524.29,237.42,308.77,297.36,302.67,371.35,218.76,422.16,123.96,161.53,122.27
20-Jan-11,520.64,233.85,307.49,298.01,303.93,372.14,219.84,419.33,123.73,162.54,122.61
21-Jan-11,524.23,233.32,311.03,298.33,304.03,372.4,221.68,416.48,124.27,162.44,123.54
24-Jan-11,525.41,235.69,314.13,299.98,305.22,372.29,221.49,422.95,125.06,163.3,123.74
25-Jan-11,523.93,235.91,313.6,299.99,305.8,372.12,220.98,424.56,126.34,163.08,125.05
26-Jan-11,535.34,240.77,315.02,300.36,304.98,371.19,220.73,426.29,127.5,162.48,125.38
27-Jan-11,532.94,239.05,316.72,302.67,302.23,372.31,222.66,428.58,126.34,163.05,127.25
28-Jan-11,530.31,235.51,311,293.13,299.04,365.7,218.56,418.82,123.62,160.88,125.05
31-Jan-11,543.84,239.26,313.88,293.42,298.26,366.18,220.7,421.56,123.79,161.03,127.11
1-Feb-11,554.13,246.02,318.76,297.02,300.37,372.81,225.51,429.05,125.33,162.79,127.86
2-Feb-11,553.92,245.28,317.86,296.33,299.26,371.41,223.5,430.19,124.76,161.95,127.76
3-Feb-11,554.2,246.22,317.79,299.77,300.41,371.83,223.61,430.32,125.9,162.31,128.35
4-Feb-11,552.51,246.29,318.71,301.75,301.99,373.66,223.52,433.57,125.93,161.4,127.39
7-Feb-11,555.71,247.57,321.83,303.37,302.34,373.11,226.93,436.05,125.73,162.48,128.49
8-Feb-11,552.71,248.39,324.2,306.96,304.01,374.04,228.44,437.75,126.07,162.35,129.1
9-Feb-11,546.25,246.06,324.15,308.77,304.6,373.26,226.76,436.69,126.6,162.25,129.3
10-Feb-11,551.28,246.69,325.46,309.41,303.24,373.6,226.76,434.45,127.28,162.39,129.76
11-Feb-11,551.07,247.83,327.78,312.34,304.79,373.78,229.9,435.9,128.13,162.09,130.82
14-Feb-11,562.7,250.39,327.59,311.08,303.36,374.99,230.06,436.57,127.51,160.8,130.69
15-Feb-11,556.37,247.76,326.53,311.5,303.36,374.78,229.61,434.62,127.18,161.35,130.44
16-Feb-11,563.38,250.71,327.79,314,304.1,376.66,230.92,437.94,126.75,160.8,130.87
17-Feb-11,568,252.85,328.43,314.4,306.29,377.87,230.68,438.64,127.07,161.3,130.74
18-Feb-11,571.28,250.27,329.44,315.79,307,378.82,231.16,438.39,127.21,161.3,131.29
22-Feb-11,567.51,242.35,320.02,308.27,304.73,373.14,224.01,427.06,125.12,160.76,129.63
23-Feb-11,578.55,240.73,314.33,303.71,304,369.54,223.09,421.35,123.83,160.19,128.53
24-Feb-11,570.46,239.35,315.63,305.18,302.85,370.91,222.58,422.79,123.59,159.64,127.86
25-Feb-11,577.37,242.71,318.54,308.41,304.14,373.21,225.73,428.4,124.83,160.58,130.19
28-Feb-11,580.67,245.23,320.28,310.37,305.42,376.58,226.78,429.03,126.68,162.26,132.81
1-Mar-11,571.79,239.6,313.24,304.94,304.01,374.02,221.83,421.78,124.53,160.71,128.64
2-Mar-11,574.65,240.16,314.63,306.13,302.95,375.09,220.37,423.83,125.05,160.96,127.63
3-Mar-11,583.52,244.87,322.1,311.23,306.13,382.49,225.1,430.94,125.29,162.49,129.85
4-Mar-11,579.78,243.1,318.37,309.07,304.75,382.27,222.13,428.02,124.39,161.56,128.26
7-Mar-11,575.54,238.85,315.69,306.06,303.91,379.03,220.65,422.02,124.3,162.14,127.31
8-Mar-11,571.9,241.23,320.48,308.1,306.46,381.48,225.57,424.65,126.23,163.73,129.28
9-Mar-11,568.3,237.64,319.76,308.73,307.97,382.04,225.38,422.14,127.25,165.54,129.71
10-Mar-11,547.64,232.4,313.32,305.53,305.92,375.94,220.75,413.54,126.45,163.49,127.52
11-Mar-11,556.57,235.57,317.02,307.12,305.77,376.98,222.56,416.2,125.72,163.98,129.84
14-Mar-11,558.89,235.03,314.35,303.68,303.48,375.12,220.37,414.57,124.33,161.73,128.88
15-Mar-11,554.36,234.68,310.99,301.14,300.35,370.89,217.68,408.12,123.05,158.72,127.96
16-Mar-11,544.21,230.09,304.73,296.08,296.08,364.17,213.56,397.07,121.27,156.07,125.74
17-Mar-11,560.82,234.07,309.55,297.44,297.79,368.55,216.49,400.92,123.84,156.37,127.09
18-Mar-11,558.63,235.33,311.75,297.25,299.9,371.05,218.96,401.4,125.01,156.93,127.98
21-Mar-11,574.87,239.41,318.18,301.55,303.7,373.28,220.34,409.02,124.74,158.94,129.54
22-Mar-11,573.3,238.92,315.68,299.2,302.92,373.19,219.17,407.99,125.43,159.06,128.34
23-Mar-11,574.63,242.29,316.77,301.72,303.8,372.84,218.52,410.39,125.67,159,126.94
24-Mar-11,576.11,243.34,319.95,306.09,306.31,377.18,219.59,417.02,126.77,159.56,127.74
25-Mar-11,581.42,244.62,320.97,306.78,306.43,378.15,220.06,417.64,127.76,159.57,128.27
28-Mar-11,580.69,243.46,320.86,303.5,306.32,378.02,219.39,415.36,129.56,159.03,128.25
29-Mar-11,586.67,245.88,323.22,306.32,307.68,380.45,220.07,418.01,131.45,160.44,129.2
30-Mar-11,591.34,248.34,324.63,309.6,309.52,383.14,221.69,418.69,133.28,162.38,130.41
31-Mar-11,589.31,249.36,325.8,308.4,308.85,383,220.71,417.63,133.25,161.92,131.23
1-Apr-11,591.66,250.2,328.74,310.63,310.67,385.23,222.48,417.27,133.06,163.08,131.65
4-Apr-11,591.55,251.94,329.13,311.06,311.29,387.47,222.32,415.12,133.36,162.95,131.5
5-Apr-11,593.57,254.77,327.72,312.26,311.66,385.57,222.09,414.81,132.69,162.42,131.45
6-Apr-11,587.97,252.7,328.31,311.58,312.87,386.3,224.62,417.81,131.87,163.64,131.08
7-Apr-11,589.13,252.23,326.75,310.54,313.17,385.7,223.63,418.06,131.86,162.86,129.99
8-Apr-11,591.18,250.66,324.01,308.81,312.26,385.92,221.7,415.54,132.2,162.47,128.91
11-Apr-11,580.27,247.58,323.71,308.58,314.02,387.75,221.58,414.88,132.17,160.26,128.86
12-Apr-11,562.93,244.25,321.21,308.09,314.85,387.21,220.72,411.19,131.44,159.89,128.43
13-Apr-11,564.47,242.73,320.44,309.12,315.06,386.85,219,414.03,131.11,160.44,128.34
14-Apr-11,567.88,243.45,320.37,308.35,317.04,388.65,217.13,412.73,131.42,161.26,130.13
15-Apr-11,573.06,245.01,321.54,310.19,318.65,392.28,217.27,411.03,132.27,163.02,131.85
18-Apr-11,564.35,241.92,317.25,307.29,316.5,387.66,214.31,408.14,130.5,161.63,130.42
19-Apr-11,570.5,246.18,320.05,308.07,316.96,391.31,215.1,409.66,130.42,161.64,131.55
20-Apr-11,582.98,249.19,324.8,313.41,318.8,394.8,215.65,419.34,130.99,163.45,133.11
21-Apr-11,586.74,251.89,325.49,315.41,318.84,396.13,216.86,423.32,131.38,163.74,133.89
25-Apr-11,583.39,250.21,324.54,314.75,317.79,396.67,216.56,424.25,131.07,163.84,134.74
26-Apr-11,590.11,252.82,330.31,315.58,319.61,401.1,217.79,427.51,132.98,165.24,136.08
27-Apr-11,590.04,253.25,332.35,319.14,321.25,405.73,219.18,429.54,134.75,166.53,136.85
28-Apr-11,589.1,253.91,333.46,320.51,323.68,407.78,220.94,429.39,135.01,167.77,138.33
29-Apr-11,598.02,254.48,334.56,320.38,324.45,407.59,220.49,429.83,134.14,168.11,137.09
2-May-11,590.2,252.88,334.18,321.38,324.95,411.75,219.67,428.08,133.94,168.24,137.24
3-May-11,576.31,250.4,333.03,319.75,325.92,410.62,220.52,427.37,135.93,169.36,136.26
4-May-11,567.25,246.16,328.39,318.54,325.67,410.32,218.45,426.18,135.59,168.94,135.61
5-May-11,554.44,243.1,326.38,317.96,322.97,407.7,215.97,424.08,133.82,167.7,135.25
6-May-11,556.46,244.88,328.88,318.01,323.74,410.12,216.69,425.32,134.12,168.58,134.36
9-May-11,565.4,248.66,330.32,318.49,324.94,412.6,216.3,426.2,134.5,168.99,135.16
10-May-11,568.06,250.4,332.87,322.48,326.76,415,218.34,429.83,135.97,171.22,137.14
11-May-11,551.34,243.55,329.19,319.84,326.37,413.73,215.44,426.37,134.78,170.83,135.3
12-May-11,550.99,243.63,329.42,322.58,330.71,417.52,215.25,429.02,135.65,172.29,135.33
13-May-11,548.64,240.32,325.71,320.39,330.48,416.75,212.08,423.79,134.91,171.54,133.69
16-May-11,544.23,239.43,324.42,315.83,330.34,417.2,211.82,417.36,133.81,171.54,134.32
17-May-11,543.36,236.84,320.3,316.28,331.25,417.33,213.34,416.66,134.21,172.81,134.03
18-May-11,554.08,241.82,323.85,319.92,331.9,420.57,214.39,419.77,134.6,172.23,135.57
19-May-11,554.77,241.94,326.04,320.98,333.63,419.67,214.51,420.34,135.45,172.58,135.82
20-May-11,553.32,239.55,322.79,317.93,332.5,416.25,211.36,417.33,135.35,172.53,134.27
23-May-11,545.14,237.19,318.4,314.95,330.23,412.17,208.55,411.01,134.47,170.47,132.55
24-May-11,552.44,238.3,316.4,313.29,329.89,410.78,208.24,409.33,135.11,170.18,133.18
25-May-11,560.47,241.62,318.86,313.33,327.64,411.34,208.34,411.21,134.21,169.67,133.81
26-May-11,563.45,242.01,319.97,315.86,328.15,411.12,209.35,413.46,135.03,169.53,135.59
27-May-11,564.6,244.5,321.28,316.85,329.15,411.45,211.05,415.55,135.38,169.68,135.58
31-May-11,570.47,247.05,324.53,318.91,332.13,416.37,213.09,422.04,136.34,170.84,137.88
1-Jun-11,557.31,239.49,314.12,311.63,328.55,410.66,205.67,412.83,134.43,168.99,133.76
2-Jun-11,556.32,239.8,315.38,310.92,324.86,409.8,205.99,413.33,133.85,168.52,132.97
3-Jun-11,556.49,236.68,311.26,306.62,321.91,405.94,204.6,407.51,131.63,167.33,133.57
6-Jun-11,545.22,234.46,308.87,303.62,320.37,403.39,200.53,404.71,130.33,166.53,131.43
7-Jun-11,544.54,235.21,308.59,303.99,319.71,404.33,200.14,403.22,130.01,166.74,133.48
8-Jun-11,546.84,232.96,306.28,301.52,319.74,404.59,198.26,399.9,130.24,166.97,132.95
9-Jun-11,553.6,236.65,308.44,303.84,321.43,408.54,200.62,400.22,130.13,167.06,131.66
10-Jun-11,543.2,233.69,303.66,298.24,317.8,401.29,199.2,394.25,129.2,166.1,128.4
13-Jun-11,535.78,232.4,303.9,297.77,318.86,402.8,201.27,394.19,130.06,166.73,128.79
14-Jun-11,546.43,236.78,309.42,302.94,322.17,406.41,202.29,399.36,130.81,167.4,130.81
15-Jun-11,534.24,231.35,304.9,298.46,317.37,401.01,197.86,392,129.12,165.35,128.43
16-Jun-11,535.64,229.18,305.79,297.83,319.87,401.61,198.99,390.74,129.31,166.7,129.44
17-Jun-11,534.25,229.1,306.98,299.88,321.62,402.49,200.82,389.68,130.31,167.76,130.83
20-Jun-11,536.24,230.93,309.45,302.48,323.87,406.62,200.67,391,131.03,168.69,132.25
21-Jun-11,546.03,236.91,314.31,308.56,323.42,409.1,203.44,398.61,132.09,168.82,133.35
22-Jun-11,543.68,236.02,312.45,306.09,321.3,406.58,202.1,395.33,131.41,167.66,132.69
23-Jun-11,537.4,235.83,311.57,307.29,318.27,406.25,200.14,398.73,131.13,166.23,130.1
24-Jun-11,527.05,234.48,307.8,304.2,316.02,401.23,198.77,391.44,130.12,166.6,129.96
27-Jun-11,530.8,234.82,310.58,307.94,317.41,403.47,201.02,396.92,131.52,167.88,131
28-Jun-11,545.13,239.01,315.1,313.69,318.42,409.34,201.85,402.03,132.41,168.65,131.95
29-Jun-11,551.14,242.69,316.56,315,319.81,409.55,206.08,405.06,133.23,169.4,133.52
30-Jun-11,559.46,245.93,321.86,317.89,322.66,410.93,206.87,410.91,134.34,170.03,134.06
1-Jul-11,564.86,248.17,327.47,324.16,325.08,416.15,210.45,418.01,136.09,172.12,136.55
5-Jul-11,567.43,248.45,325.52,325.44,324.84,414.85,208.69,418.66,135.81,171.1,137.25
6-Jul-11,566.42,249.35,327.22,324.49,326.74,415.97,207.54,420.71,134.79,171.43,137.9
7-Jul-11,574.11,253.05,330.54,328.81,328.82,415.68,210.81,426.64,134.78,172.03,139.71
8-Jul-11,570.15,251.34,326.65,326.79,327.71,414,208.06,424.64,134.36,171.44,139.03
11-Jul-11,558.5,246.18,320.65,320.37,325.31,408.18,202.22,417.01,132.83,169.53,136.4
12-Jul-11,556.77,245.35,317.36,319.03,324.18,408.39,201.65,413.15,132.63,170.31,136.9
13-Jul-11,560.58,247.38,318.54,320.67,324.28,409.53,201.98,414.24,132.47,169.91,135.56
14-Jul-11,557.8,245.14,315.45,318.23,322.81,409.07,200.42,410.31,131.51,169.15,134.26
15-Jul-11,570.84,247.49,315.62,318.48,323.6,407.11,199.93,416.68,131,169.41,135.77
18-Jul-11,568.3,244.58,312.09,315.09,321.56,403.88,197.17,415.33,129.95,167.81,134.61
19-Jul-11,577.87,248,316.07,321.33,326.3,407.56,199.85,426.53,130.98,169.18,137.04
20-Jul-11,575.99,247.94,316.84,319.47,325.03,406.12,202,424.7,130.93,170.16,137.72
21-Jul-11,587.34,250.82,321.5,323.2,327.23,412.19,207,426.95,131.52,172.78,139.2
22-Jul-11,590.09,249.73,318.38,324.49,326.71,411.6,206.45,431.93,130.89,171.81,139.85
25-Jul-11,587.27,249.11,317.93,322.5,323.45,407.19,204.71,431.3,129.11,172.27,138.12
26-Jul-11,584.29,246.51,311.75,321.89,322.61,403.93,204.36,433.1,129.31,171.64,138.31
27-Jul-11,573.62,240.83,303.34,316.2,319.25,396.96,199.6,420.34,128.8,171.04,134.56
28-Jul-11,569.6,240.32,300.7,314.58,319.32,396.39,199.69,420.85,125.91,169.82,134.44
29-Jul-11,563.02,237.59,299.25,313.21,317.34,394.71,199.18,417.35,125.38,168.15,134.67
1-Aug-11,562.54,236.77,297.71,311.42,316.26,387.95,198.52,416.69,126.53,168.65,131.97
2-Aug-11,547.49,229.83,287.47,300.01,312.19,379.01,193.02,407.29,124.16,165.94,128.16
3-Aug-11,544.4,230.82,289.68,302,313.92,379.44,194.03,412.33,125.38,165.74,127.59
4-Aug-11,507.44,215.5,274.14,287.37,304.34,364.92,183.98,393.9,121.27,160.38,121.27
5-Aug-11,506.81,215.01,274.33,287.76,309.29,367.78,180.79,391.61,121.74,161.78,118.93
8-Aug-11,464.88,199.35,255.49,268.57,297.47,348.46,162.74,368.97,115.22,152.93,108.85
9-Aug-11,486.39,211.13,267.27,281.54,304.08,361.56,176.1,385.76,120.24,157.85,118.76
10-Aug-11,468,204.18,254.16,269.22,293.02,346.38,163.58,370.13,116.95,154.61,115.22
11-Aug-11,492.2,214.16,265.69,281.38,302.03,362.54,173.83,386.67,119.89,161.14,121.17
12-Aug-11,495.53,215.5,270.52,284.72,305.03,365.38,171.75,388.92,119.31,160.15,120.97
15-Aug-11,512.34,218.8,275.27,288.81,309.42,372.08,177.31,395.71,122.1,165.72,124.86
16-Aug-11,503.65,215.56,271.17,287.55,309.81,371.15,173.9,391.64,121.76,165.22,124.36
17-Aug-11,505.96,216.1,270.22,286.7,312.14,371.38,174.95,388.33,123.75,166.58,124.76
18-Aug-11,477.22,203.56,254.95,272.51,306.59,358.96,166.18,367.82,120.61,164.46,118.95
19-Aug-11,469.33,200.64,251.21,268.76,304.86,357.96,163.04,357.71,119.04,163.2,116.68
22-Aug-11,466.75,200.58,252.12,269.64,305.76,358.48,160.97,360.17,120.04,163.01,117
23-Aug-11,488.13,207.45,261.03,279.97,312.51,369.76,166.19,374.34,123.21,166,120.04
24-Aug-11,490.24,210.21,266.17,284.58,313.78,374.04,170.89,377.17,124.85,169.29,121.68
25-Aug-11,479.27,208.16,261.26,279.04,308.94,367.62,170.11,371.3,122.77,166.72,119.32
26-Aug-11,487.62,212.52,266.28,284.95,311.31,371.9,171.82,379.85,122.98,166.55,121.2
29-Aug-11,501.57,218.85,274.77,293.2,316.92,381.44,178.99,390.4,124.5,169.78,124.76
30-Aug-11,503.21,220.68,276.97,294.36,317.58,382.8,177.67,391.39,125.73,169.74,125.24
31-Aug-11,506.52,221.25,278.84,296.14,318.5,385.31,179.83,391.57,123.68,170.98,126.79
1-Sep-11,502.12,218.36,274.35,292.31,317.26,382.45,175.56,387.33,122.47,169.94,125.2
2-Sep-11,489.4,213.12,265.94,284.25,313.03,373.98,168.53,377.83,121.14,167.99,122.25
6-Sep-11,483.84,211.71,262.66,283.1,311.75,374.92,165.55,376.01,119.86,167.02,122.05
7-Sep-11,501.5,217.36,270.75,290.5,316.6,384.01,173.51,386.31,121.24,168.68,126.81
8-Sep-11,495.38,214.78,266.7,286.6,316.02,379.7,169.56,384.79,120.54,168.53,125.61
9-Sep-11,479.28,207.95,259.62,278.86,308.94,368.58,164.21,375.94,119.15,165.11,121.52
12-Sep-11,481.82,206.34,259.99,282.14,309.38,369.94,166.22,380.66,119.92,166.51,121.96
13-Sep-11,483.01,209.63,264.92,285.44,309.97,373.29,167.27,385.31,121.31,167.43,122.26
14-Sep-11,489.21,212.95,269.55,290.14,313.76,376.82,169.32,391.59,121.89,168.71,123.1
15-Sep-11,499,216.5,274.72,295.21,317.77,380.39,173.66,398.52,122.98,170.97,125.2
16-Sep-11,498.61,217.28,276.16,298.15,319.4,382.17,174,402.46,124.48,172.74,126.4
19-Sep-11,491.32,214.17,273.46,298.04,316.56,378.75,169.23,402.26,123.16,171.94,123.67
